,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_feature_num,params_high_bound,params_is_unbalance,params_learning_rate,params_max_bin,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,state,n_estimators
24,24,244.0,2024-01-25 22:14:12.074941,2024-01-25 22:14:32.074595,0 days 00:00:19.999654,dart,0.6486115484911846,303,0.5419217761992963,False,0.004912166850230467,105,5,1182,57,2.4725007403031376e-06,0.001676675304877522,0.6508919276215892,COMPLETE,0.0
115,115,226.0,2024-01-25 23:08:08.852253,2024-01-25 23:08:49.491286,0 days 00:00:40.639033,dart,0.7173056290718773,67,0.5216067635104418,False,0.0004014488100471746,154,5,2850,123,5.149800848507717e-07,0.003876127293165767,0.3893114179875811,COMPLETE,0.0
325,325,220.0,2024-01-26 01:14:30.588747,2024-01-26 01:14:48.827696,0 days 00:00:18.238949,dart,0.763435809407408,58,0.5232985586840901,False,0.0007738205529753923,121,5,1481,126,7.332742434515834e-08,9.281652657791208e-05,0.3229929930118352,COMPLETE,0.0
109,109,219.0,2024-01-25 23:04:36.033709,2024-01-25 23:05:12.040890,0 days 00:00:36.007181,dart,0.6745338927114533,117,0.5288038853517686,False,0.0008386594930941631,175,5,2491,85,1.7291645864738052e-05,8.810849971361828e-05,0.3658703855226893,COMPLETE,0.0
60,60,212.0,2024-01-25 22:36:33.092439,2024-01-25 22:36:53.643768,0 days 00:00:20.551329,dart,0.49155378450442117,69,0.8273152554875535,False,0.18970300694399383,87,7,2000,17,4.841285658344543e-07,0.00024122287525166593,0.7547951254388816,COMPLETE,0.0
15,15,212.0,2024-01-25 22:09:12.161086,2024-01-25 22:10:02.550160,0 days 00:00:50.389074,dart,0.4066315761160984,157,0.7988756038218101,False,0.1287339728894621,90,8,2225,105,0.00025883596856833373,1.0492798142611013e-08,0.652571275928121,COMPLETE,0.0
69,69,203.0,2024-01-25 22:41:51.262053,2024-01-25 22:42:24.790688,0 days 00:00:33.528635,dart,0.5469526863053413,85,0.5283850620027877,False,0.0006387368400332309,41,4,2968,64,3.229662051610298e-05,9.241472783615084,0.4181415179553225,COMPLETE,0.0
458,458,187.0,2024-01-26 02:17:49.557238,2024-01-26 02:17:56.682535,0 days 00:00:07.125297,dart,0.7814583977068723,57,0.5003178668424119,True,0.002023869071053073,146,5,687,128,2.4223208233175676e-07,0.004759649362069775,0.35735650766934784,COMPLETE,0.0
321,321,183.0,2024-01-26 01:11:52.225228,2024-01-26 01:12:36.167790,0 days 00:00:43.942562,dart,0.7707816001981669,50,0.513664657526624,True,0.002418602245905726,153,6,2796,118,5.146425055842874e-08,1.0770820565541937e-06,0.36969893864260944,COMPLETE,0.0
158,158,183.0,2024-01-25 23:32:14.966193,2024-01-25 23:32:42.783286,0 days 00:00:27.817093,dart,0.7379521575480732,83,0.5409165800961884,False,0.0012334318875716066,154,4,2556,92,2.7302119893934916e-07,0.0014084267962244583,0.3389669346036696,COMPLETE,0.0
440,440,176.0,2024-01-26 02:08:48.007631,2024-01-26 02:08:59.796336,0 days 00:00:11.788705,dart,0.40680426847682094,64,0.5000748581855458,True,0.0028406876361371956,120,5,1072,66,8.864372116682293e-08,4.4740933680747716e-06,0.3109019081908035,COMPLETE,0.0
480,480,174.0,2024-01-26 02:30:49.600597,2024-01-26 02:31:16.529794,0 days 00:00:26.929197,dart,0.38983195058604814,71,0.538908814690156,False,0.0010606054825623872,105,4,2599,113,1.4984325138361049e-07,5.163389781978526e-06,0.34530557791447564,COMPLETE,0.0
382,382,174.0,2024-01-26 01:40:21.926330,2024-01-26 01:40:53.412500,0 days 00:00:31.486170,dart,0.8028080128126986,50,0.5001151030021257,True,0.0013288495767826008,154,5,2369,115,1.6329313731535984e-07,1.4165368473762542e-06,0.49239403722806196,COMPLETE,0.0
38,38,173.0,2024-01-25 22:22:26.163236,2024-01-25 22:22:39.416719,0 days 00:00:13.253483,dart,0.7206952675911393,244,0.6241846191303491,False,0.05925831171736965,95,6,808,73,0.0008674092450148201,0.0003274402912309225,0.574281526407522,COMPLETE,0.0
68,68,173.0,2024-01-25 22:41:08.402722,2024-01-25 22:41:51.261261,0 days 00:00:42.858539,dart,0.6046164955063376,58,0.5459571788098861,False,0.0009235702995203373,73,6,2673,78,3.702068116307455e-06,0.09998697406132706,0.4725960842137705,COMPLETE,0.0
80,80,173.0,2024-01-25 22:48:54.270264,2024-01-25 22:49:21.876250,0 days 00:00:27.605986,dart,0.7076646915749443,81,0.5380492133562531,False,0.0009633329793020937,148,4,2535,78,1.3390640062267654e-06,0.003045447698155398,0.3653699693538058,COMPLETE,0.0
50,50,172.0,2024-01-25 22:30:26.860085,2024-01-25 22:31:00.065352,0 days 00:00:33.205267,dart,0.8826537244854887,206,0.5235212137259257,False,0.0005515567918772937,92,5,1947,29,3.140628190699088e-07,0.00010602425662821251,0.5572138171660329,COMPLETE,0.0
401,401,172.0,2024-01-26 01:52:20.323247,2024-01-26 01:52:34.671044,0 days 00:00:14.347797,dart,0.7659835379922937,69,0.5428630713988111,False,0.002146665751049668,184,5,1185,98,1.8476512395988296e-07,3.287013289322305e-06,0.3296912683116249,COMPLETE,0.0
84,84,169.0,2024-01-25 22:50:56.177619,2024-01-25 22:51:29.369301,0 days 00:00:33.191682,dart,0.6703585739445805,74,0.5314800928626664,False,0.000660445236817231,140,5,2553,74,2.2667876076275274e-06,0.0001236849835570816,0.32434436194323385,COMPLETE,0.0
456,456,161.0,2024-01-26 02:16:33.971676,2024-01-26 02:17:13.970463,0 days 00:00:39.998787,dart,0.3341443821221347,58,0.515535380127159,False,0.00020088095041663872,117,6,2711,106,4.117316842985929e-08,5.6299637016499375e-06,0.3192079826509718,COMPLETE,0.0
414,414,152.0,2024-01-26 01:59:48.859624,2024-01-26 02:00:18.339216,0 days 00:00:29.479592,dart,0.7742282772710746,65,0.5655628964179698,False,0.001950715543675276,137,4,2683,121,5.399748911078127e-07,9.36972208234801e-06,0.4364474154609511,COMPLETE,0.0
39,39,152.0,2024-01-25 22:22:39.417389,2024-01-25 22:22:58.523254,0 days 00:00:19.105865,dart,0.7938109625352285,394,0.5711970873063346,False,0.008695926778135849,165,4,1036,93,0.0031051105542597556,7.993908517024631e-05,0.8409919560611141,COMPLETE,0.0
55,55,149.0,2024-01-25 22:33:50.185638,2024-01-25 22:34:18.811492,0 days 00:00:28.625854,dart,0.5241470753392155,400,0.5672709518701488,False,0.004450310624037777,133,4,1946,9,3.8248135331888693,1.308020829254898e-07,0.6442846638754115,COMPLETE,0.0
29,29,148.0,2024-01-25 22:17:11.717489,2024-01-25 22:17:54.594597,0 days 00:00:42.877108,dart,0.6071280943772227,228,0.5242853582881671,False,0.00044634010968430963,80,6,2077,37,0.6603750565539667,2.1552963793704e-08,0.6202513823410872,COMPLETE,0.0
94,94,142.0,2024-01-25 22:56:22.886726,2024-01-25 22:56:58.553454,0 days 00:00:35.666728,dart,0.733204930179777,88,0.5393874670409822,False,0.0007821273203547933,136,5,2638,87,7.80446652895649e-06,0.0001564769127224712,0.3267742315798596,COMPLETE,0.0
356,356,139.0,2024-01-26 01:25:13.816344,2024-01-26 01:25:20.733447,0 days 00:00:06.917103,dart,0.429138475130304,57,0.5388044119810087,False,0.00228681631135998,110,4,812,119,0.00016438184508428674,3.7730169872735214e-06,0.3290343715890576,COMPLETE,0.0
3,3,139.0,2024-01-25 22:00:53.363963,2024-01-25 22:01:03.191037,0 days 00:00:09.827074,dart,0.738165782169522,74,0.5733085351057664,True,0.05265395941119405,171,7,583,92,0.05969538797318333,0.007060961064409022,0.5946180206505557,COMPLETE,0.0
119,119,129.0,2024-01-25 23:10:39.895469,2024-01-25 23:10:44.713393,0 days 00:00:04.817924,dart,0.619568717805564,68,0.5256098257988361,False,0.0012743737334925801,149,5,542,117,8.116857188644916e-07,0.004927555532886774,0.30150636832082944,COMPLETE,0.0
362,362,128.0,2024-01-26 01:28:16.211733,2024-01-26 01:29:02.396414,0 days 00:00:46.184681,dart,0.787369956654306,63,0.5253158100327103,True,0.002076043135616191,151,7,2591,114,0.00026644250131664193,0.0015989677561793394,0.3215397081688391,COMPLETE,0.0
167,167,124.0,2024-01-25 23:37:06.188695,2024-01-25 23:37:46.800797,0 days 00:00:40.612102,dart,0.8094571375491748,59,0.5082734740953769,True,0.0010538743283629983,115,5,2769,105,1.0566745401993634e-07,0.0012641102353476508,0.8652779651304854,COMPLETE,0.0
70,70,123.0,2024-01-25 22:42:24.791458,2024-01-25 22:43:10.534083,0 days 00:00:45.742625,dart,0.6203842664869079,256,0.5649187914896837,False,0.002099847044761436,60,6,2384,40,1.4205682960855852e-05,4.621938210905606e-08,0.5259304695350507,COMPLETE,0.0
479,479,119.0,2024-01-26 02:30:19.043639,2024-01-26 02:30:49.599597,0 days 00:00:30.555958,dart,0.7382034141822631,63,0.5074353300494304,True,0.0015200420302363732,111,5,2396,109,4.179665651089145e-08,1.5744117607690863e-05,0.3358048675327531,COMPLETE,0.0
1,1,118.0,2024-01-25 21:59:56.973175,2024-01-25 22:00:04.951162,0 days 00:00:07.977987,dart,0.4734155206833608,100,0.6442093776314141,False,0.05262232748917479,226,4,865,100,1.6427456906707406e-08,6.160752325492878e-07,0.6757312205270045,COMPLETE,0.0
431,431,112.0,2024-01-26 02:04:57.532084,2024-01-26 02:05:08.444834,0 days 00:00:10.912750,dart,0.7741123029551431,57,0.5342262180195526,False,0.0011586977540267783,104,4,1147,115,0.0022050713446188914,1.3213755111086906e-05,0.3656831459820756,COMPLETE,0.0
237,237,110.0,2024-01-26 00:20:03.230299,2024-01-26 00:20:36.013265,0 days 00:00:32.782966,dart,0.7766338160921189,50,0.5076011783109021,True,0.000895307232524857,126,5,2582,117,1.5798389737214733e-07,0.0010912504399755282,0.3134539977745099,COMPLETE,0.0
198,198,101.0,2024-01-25 23:57:34.489246,2024-01-25 23:58:11.168773,0 days 00:00:36.679527,dart,0.7722363405542043,62,0.5070740109702808,True,0.0007327168157794517,124,5,2726,126,1.924028839527961e-08,0.07286427159226515,0.35900228927742084,COMPLETE,0.0
264,264,101.0,2024-01-26 00:36:30.850959,2024-01-26 00:37:04.129138,0 days 00:00:33.278179,dart,0.732913647680405,72,0.5072358162418529,True,0.00096850031055695,123,5,2510,126,9.332792412644835e-08,1.0984575808052386e-05,0.3477012431302242,COMPLETE,0.0
360,360,90.0,2024-01-26 01:26:42.254299,2024-01-26 01:27:40.006482,0 days 00:00:57.752183,dart,0.8054323585750789,57,0.6112294347837266,False,0.0022427248962700393,123,8,2655,110,0.0001133665326689643,0.001421322523990765,0.42603525965646305,COMPLETE,0.0
47,47,88.0,2024-01-25 22:27:52.969395,2024-01-25 22:28:28.403442,0 days 00:00:35.434047,dart,0.3572515887761347,478,0.5026213433297684,True,0.0007631365484489019,134,4,2591,38,7.647277919084099e-08,4.469306291837706e-05,0.4022401605872035,COMPLETE,0.0
37,37,88.0,2024-01-25 22:22:07.450580,2024-01-25 22:22:26.162464,0 days 00:00:18.711884,dart,0.4895335563106861,70,0.5969595962121457,True,0.02031222556695214,49,5,1548,107,6.704657425230606e-07,0.006193633172286593,0.6989570734685969,COMPLETE,0.0
139,139,86.0,2024-01-25 23:22:40.712946,2024-01-25 23:23:11.382376,0 days 00:00:30.669430,dart,0.6975609703836106,50,0.5085895208304982,True,0.0008644993836726589,140,5,2354,121,3.957419280263332e-05,1.9252545762908703e-05,0.35284997194346845,COMPLETE,0.0
56,56,82.0,2024-01-25 22:34:18.812389,2024-01-25 22:35:09.403528,0 days 00:00:50.591139,dart,0.6626904519490857,380,0.5203695081579771,True,0.0022148268419241164,74,5,2491,43,1.6245252142778022,1.322106873120169e-06,0.6931955570995041,COMPLETE,0.0
400,400,81.0,2024-01-26 01:51:44.455716,2024-01-26 01:52:20.322331,0 days 00:00:35.866615,dart,0.7796891621091455,82,0.5129466144663414,True,0.0015310653121742496,169,5,2573,119,0.010869557443089463,0.0014391578581955302,0.3472236209927728,COMPLETE,0.0
281,281,77.0,2024-01-26 00:45:44.703120,2024-01-26 00:46:21.823980,0 days 00:00:37.120860,dart,0.44418037150970646,64,0.5199943640166881,True,0.0016858856487746285,133,5,2907,42,4.609715501344829e-08,2.6849076350327597e-05,0.32405212941515854,COMPLETE,0.0
346,346,67.0,2024-01-26 01:22:16.788399,2024-01-26 01:22:26.284059,0 days 00:00:09.495660,dart,0.43555778422390173,72,0.5766679789009692,False,0.0046731510199250715,112,4,1054,118,5.798190403659609e-05,3.57042901806119e-06,0.32793227447724776,COMPLETE,0.0
7,7,62.0,2024-01-25 22:04:35.150126,2024-01-25 22:04:41.985883,0 days 00:00:06.835757,dart,0.7981092029371396,209,0.7160552778874474,False,0.13806161740396147,56,4,649,47,1.171285622639027e-07,0.0002098041123458958,0.8726291165595241,COMPLETE,0.0
67,67,62.0,2024-01-25 22:40:34.722497,2024-01-25 22:41:08.401939,0 days 00:00:33.679442,dart,0.7182597496401688,95,0.5160387454351889,True,0.0015226348600256249,45,5,2520,68,0.00017283030881511715,0.6883944436769304,0.3459962403635176,COMPLETE,0.0
110,110,56.0,2024-01-25 23:05:12.041589,2024-01-25 23:05:48.728486,0 days 00:00:36.686897,dart,0.7516038093979737,80,0.5441164346764397,False,0.0007260889707453556,113,5,2535,110,3.6628122195730926e-08,0.0001568321887090146,0.42785371211670564,COMPLETE,0.0
43,43,32.0,2024-01-25 22:25:02.239196,2024-01-25 22:25:30.954799,0 days 00:00:28.715603,dart,0.624499691236347,311,0.5555624950054557,False,0.0014175758046664133,250,4,1723,63,0.00012780751100363203,1.6766789845704961e-06,0.679605676100375,COMPLETE,0.0
118,118,30.0,2024-01-25 23:10:03.822976,2024-01-25 23:10:39.894748,0 days 00:00:36.071772,dart,0.8087442553111127,88,0.537390340127794,True,0.0018651655118406985,117,5,2674,80,6.304411205956134e-06,0.00031371748714457227,0.32255774649602703,COMPLETE,0.0
271,271,30.0,2024-01-26 00:40:09.918404,2024-01-26 00:40:46.368752,0 days 00:00:36.450348,dart,0.39038137741585516,50,0.5903258416631771,False,0.0014592239599652017,62,5,2894,121,0.0020188468411302665,9.781268349744054e-05,0.31923806862602055,COMPLETE,0.0
471,471,26.0,2024-01-26 02:24:53.178481,2024-01-26 02:25:30.167811,0 days 00:00:36.989330,dart,0.7926282573427941,92,0.6453245285177089,False,0.004271943098194117,121,6,2256,126,0.0027993764041518853,0.00031494008176761226,0.31033462896419867,COMPLETE,0.0
20,20,14.0,2024-01-25 22:11:44.730426,2024-01-25 22:12:32.431165,0 days 00:00:47.700739,dart,0.5064495385894683,318,0.5351012044497264,False,0.0007522598121717128,151,8,1159,110,0.00011823939756384144,0.003091886686494126,0.865417048883908,COMPLETE,0.0
95,95,8.0,2024-01-25 22:56:58.554281,2024-01-25 22:57:25.422549,0 days 00:00:26.868268,dart,0.6932414362831126,125,0.5273898762745645,False,0.00025017463830260113,125,4,2331,82,2.991226643826848e-06,1.947923686817726e-05,0.309553326485081,COMPLETE,0.0
258,258,6.0,2024-01-26 00:32:45.920655,2024-01-26 00:33:19.543155,0 days 00:00:33.622500,dart,0.70044124135017,50,0.5175883154711757,False,0.00010844535604233504,86,5,2589,116,8.299875718877055e-08,0.0003723159480585225,0.3601317757700351,COMPLETE,0.0
470,470,1.0,2024-01-26 02:24:19.635954,2024-01-26 02:24:53.177475,0 days 00:00:33.541521,dart,0.758772138124473,58,0.5479487396785002,False,0.00042736863731078327,39,7,1922,114,1.4028531314001348e-08,0.001023150839980101,0.3254347296517909,COMPLETE,0.0
33,33,1.0,2024-01-25 22:19:29.888150,2024-01-25 22:19:43.849636,0 days 00:00:13.961486,dart,0.45265001718478814,80,0.5803673775143514,False,0.0017697925493900767,100,5,1141,83,0.03583980693157011,7.190358586840726e-07,0.6556665805410365,COMPLETE,0.0
476,476,0.0,2024-01-26 02:28:51.443489,2024-01-26 02:29:01.704244,0 days 00:00:10.260755,dart,0.7388407791076587,71,0.7079373455564008,False,0.002160168708343394,163,5,901,119,8.44806682652428e-08,7.813830918990014e-06,0.38048895155826007,COMPLETE,0.0
392,392,0.0,2024-01-26 01:46:36.449359,2024-01-26 01:47:15.868425,0 days 00:00:39.419066,dart,0.7838288024712194,50,0.8520094695225131,False,0.0023155902371342434,190,6,2561,109,1.426903169259958e-07,0.0008245087851595331,0.3181665044945163,COMPLETE,0.0
353,353,0.0,2024-01-26 01:24:08.626873,2024-01-26 01:24:23.519370,0 days 00:00:14.892497,dart,0.31915221817535966,313,0.8088921010805712,False,0.0031186061369022724,122,4,1333,115,0.0001942419689635797,1.8520077977833738e-06,0.3183608077891908,COMPLETE,0.0
18,18,0.0,2024-01-25 22:11:00.351112,2024-01-25 22:11:16.942774,0 days 00:00:16.591662,dart,0.3793793160477133,333,0.7942015810250049,True,0.0019780547201421798,121,5,1334,8,2.477239290954641,1.4156997353412405e-05,0.8087481101995853,COMPLETE,0.0
136,136,0.0,2024-01-25 23:20:31.185275,2024-01-25 23:21:34.217765,0 days 00:01:03.032490,dart,0.5932175183124728,69,0.6056376602601509,False,0.00048762533441271485,138,10,2603,75,6.252659921649819e-07,0.00024411402053322725,0.3429226649253537,COMPLETE,0.0
135,135,0.0,2024-01-25 23:19:50.949338,2024-01-25 23:20:31.184521,0 days 00:00:40.235183,dart,0.8082428578519287,89,0.8376435050798741,False,0.001049445934045502,116,5,2874,69,5.3258344854579005e-06,3.337858044744451e-05,0.3752925572046255,COMPLETE,0.0
268,268,0.0,2024-01-26 00:38:35.126245,2024-01-26 00:39:12.815078,0 days 00:00:37.688833,dart,0.7813001185031433,50,0.8262050292837015,False,0.0022500277351144896,255,5,2881,22,0.0010519140342675724,0.00014102475950725603,0.30055438300524323,COMPLETE,0.0
336,336,0.0,2024-01-26 01:19:49.728985,2024-01-26 01:19:55.991329,0 days 00:00:06.262344,dart,0.42613597877047804,66,0.6559215864764011,False,0.0022308397305926893,110,4,757,54,4.656841228647551e-05,0.004235247375000742,0.327612415644041,COMPLETE,0.0
149,149,0.0,2024-01-25 23:27:33.082251,2024-01-25 23:28:05.319289,0 days 00:00:32.237038,dart,0.7253617547755147,86,0.7454399434656026,False,0.0007432514047742376,148,5,2316,110,0.0004986777064677198,6.645217797652011e-05,0.3852652880146124,COMPLETE,0.0
10,10,0.0,2024-01-25 22:06:17.816148,2024-01-25 22:07:03.480436,0 days 00:00:45.664288,dart,0.8720284822044437,494,0.8777472973886201,True,0.00725519739583319,35,6,1704,117,2.1776208458925184e-05,1.6445229371061993e-06,0.746854781089717,COMPLETE,0.0
9,9,0.0,2024-01-25 22:05:47.140913,2024-01-25 22:06:17.815310,0 days 00:00:30.674397,dart,0.30816642211360284,121,0.5761272336035428,False,0.00028607106713519356,238,4,2579,58,0.0671454291608038,0.00013423180084364691,0.42560531837536186,COMPLETE,0.0
8,8,0.0,2024-01-25 22:04:41.986655,2024-01-25 22:05:47.140171,0 days 00:01:05.153516,dart,0.6829321324534204,258,0.5623938869596112,False,0.00018787512320056517,143,9,2440,42,9.526331479675623,9.430801642484903e-08,0.5912596353184467,COMPLETE,0.0
189,189,0.0,2024-01-25 23:51:34.553070,2024-01-25 23:52:10.739440,0 days 00:00:36.186370,dart,0.7641059462397954,67,0.7717965249007496,False,0.0035054170028502446,153,5,2623,107,1.8078740242640802e-07,6.774186550641977e-06,0.3155332342619031,COMPLETE,0.0
6,6,0.0,2024-01-25 22:01:50.173854,2024-01-25 22:04:35.149292,0 days 00:02:44.975438,dart,0.7588344748502187,264,0.7488059411557946,False,0.0001690350889710757,188,9,2853,91,0.00019903737424196446,0.00021050436733599154,0.8989591992661852,COMPLETE,0.0
5,5,0.0,2024-01-25 22:01:36.165165,2024-01-25 22:01:50.173063,0 days 00:00:14.007898,dart,0.43751177109570455,220,0.5941863002912169,False,0.00196527050266155,91,10,898,24,2.3081639370012516e-07,0.6271181342429432,0.36523551411933813,COMPLETE,0.0
218,218,0.0,2024-01-26 00:09:04.722897,2024-01-26 00:09:37.949734,0 days 00:00:33.226837,dart,0.7645024316722705,58,0.6736019148577763,False,0.001392263337427981,125,5,2583,128,8.865718224447912e-08,0.0004904695648441283,0.32388938642294623,COMPLETE,0.0
253,253,0.0,2024-01-26 00:28:45.958990,2024-01-26 00:29:23.773118,0 days 00:00:37.814128,dart,0.7932043694284207,64,0.7286449502358295,False,0.0011997360703237387,132,5,2895,120,0.0004042631177903819,2.2016979407022572e-05,0.31274949317729245,COMPLETE,0.0
326,326,0.0,2024-01-26 01:14:48.828545,2024-01-26 01:15:24.391868,0 days 00:00:35.563323,dart,0.7910584785407192,71,0.7006265445305778,False,0.001039367676310631,144,5,2589,116,0.00027468687386965194,4.496271066059648,0.3007669085930134,COMPLETE,0.0
2,2,0.0,2024-01-25 22:00:04.951878,2024-01-25 22:00:53.363219,0 days 00:00:48.411341,dart,0.5605635933331286,362,0.5983163668650946,False,0.000801668671156306,238,9,1012,70,0.10144698846971964,0.0028970396738942365,0.4209937556527673,COMPLETE,0.0
124,124,0.0,2024-01-25 23:13:04.563952,2024-01-25 23:13:39.863012,0 days 00:00:35.299060,dart,0.8933352041311933,58,0.6397829429505157,False,0.0009560093750634416,138,5,2622,125,5.694492269765408e-08,4.861681251330452e-05,0.37887401972997103,COMPLETE,0.0
58,58,0.0,2024-01-25 22:35:34.788984,2024-01-25 22:35:54.693494,0 days 00:00:19.904510,dart,0.34171401199942586,54,0.5444807373463982,False,0.00023117440897994917,65,6,1799,13,1.628980602742852e-05,2.6699513548316112e-05,0.7340109229560814,COMPLETE,0.0
25,25,0.0,2024-01-25 22:14:32.075388,2024-01-25 22:15:20.729625,0 days 00:00:48.654237,dart,0.6300879042729259,418,0.61200958969795,False,0.0009810109224430504,140,5,2273,81,0.009092111424119087,0.020251184145301006,0.5317991592198881,COMPLETE,0.0
411,411,0.0,2024-01-26 01:58:13.255486,2024-01-26 01:58:39.654459,0 days 00:00:26.398973,dart,0.7480912676279597,73,0.6248446378134234,False,0.001203629632395034,123,5,2031,113,2.4345573206194462e-08,1.8340220928120554e-06,0.35793956225583723,COMPLETE,0.0
49,49,0.0,2024-01-25 22:29:28.457500,2024-01-25 22:30:26.859260,0 days 00:00:58.401760,dart,0.47200081200887634,446,0.7384208036543278,False,0.0011432358932652225,153,9,2367,25,2.7632804002876604e-06,1.9738710562369718e-06,0.4825932823685093,COMPLETE,0.0
48,48,0.0,2024-01-25 22:28:28.404247,2024-01-25 22:29:28.456675,0 days 00:01:00.052428,dart,0.5781402623742437,120,0.5570567645370927,False,0.00010970546744900494,181,8,2732,54,3.626866803778841e-08,0.0005007958902717554,0.3024056263267616,COMPLETE,0.0
340,340,0.0,2024-01-26 01:20:27.223504,2024-01-26 01:20:35.356837,0 days 00:00:08.133333,dart,0.43795536194822915,66,0.8807100057351542,False,0.002757924943417376,104,4,929,111,0.00014400995476978316,3.2787676018941055e-06,0.33144523868910075,COMPLETE,0.0
46,46,0.0,2024-01-25 22:26:57.646710,2024-01-25 22:27:52.968493,0 days 00:00:55.321783,dart,0.4715525273507738,441,0.5810213287604402,False,0.0003326985660770053,146,6,2463,45,1.1524611561851521e-08,0.00017617031736058919,0.33260308903099894,COMPLETE,0.0
79,79,0.0,2024-01-25 22:48:24.276627,2024-01-25 22:48:54.269434,0 days 00:00:29.992807,dart,0.6616737898203386,66,0.5496640105760655,True,0.0002993350521669067,139,4,2763,71,8.776422019876394e-07,6.210103856350159e-05,0.31989523185126983,COMPLETE,0.0
85,85,0.0,2024-01-25 22:51:29.370189,2024-01-25 22:52:08.102862,0 days 00:00:38.732673,dart,0.6456617339030093,64,0.6925681838271853,False,0.0003296338422682984,158,5,2766,81,1.9187915485820433e-06,0.00040277223167856346,0.3666479410075542,COMPLETE,0.0
89,89,0.0,2024-01-25 22:53:38.409982,2024-01-25 22:54:08.057239,0 days 00:00:29.647257,dart,0.6820458319411437,61,0.7114863932806778,False,0.0005701958072157788,110,4,2744,84,4.843924605922442e-07,0.001830297410313406,0.39226098334592957,COMPLETE,0.0
90,90,0.0,2024-01-25 22:54:08.058043,2024-01-25 22:54:39.696450,0 days 00:00:31.638407,dart,0.6508899243213436,51,0.7746746918754703,False,0.00018876885130706162,141,4,2897,96,4.6040057410618155e-06,0.00023055690293489965,0.3404252516060247,COMPLETE,0.0
342,342,0.0,2024-01-26 01:20:44.670549,2024-01-26 01:21:12.105857,0 days 00:00:27.435308,dart,0.42349073199299786,66,0.7852105819513724,True,0.002226512703289555,115,4,2690,114,0.00022834936123340184,5.358848655989093e-06,0.30017413330936477,COMPLETE,0.0
59,59,0.0,2024-01-25 22:35:54.694275,2024-01-25 22:36:33.091616,0 days 00:00:38.397341,dart,0.3995173468806923,98,0.5866554498576378,False,0.0007406010491320881,97,7,2301,31,1.3421451993292472e-06,0.0010575080616387852,0.7690805603757054,COMPLETE,0.0
98,98,0.0,2024-01-25 22:58:33.797180,2024-01-25 22:59:06.110480,0 days 00:00:32.313300,dart,0.7068444380181944,84,0.5544136512146183,True,0.0005000420226924341,174,5,2237,94,5.963535645750741e-08,0.0007146453349434731,0.3357611009582846,COMPLETE,0.0
99,99,0.0,2024-01-25 22:59:06.111220,2024-01-25 22:59:42.938946,0 days 00:00:36.827726,dart,0.7266575776138691,101,0.6620953337230908,False,0.0007813209007208553,153,5,2592,108,5.957447019465387e-06,0.0003143298896082311,0.407106331534707,COMPLETE,0.0
314,314,0.0,2024-01-26 01:06:59.878642,2024-01-26 01:07:44.718944,0 days 00:00:44.840302,dart,0.739433342010407,86,0.6806730541654066,False,0.0013792269257143922,126,6,2783,116,2.2376751668118925e-08,0.0013133154029873813,0.31005885472934186,COMPLETE,0.0
36,36,0.0,2024-01-25 22:21:12.100590,2024-01-25 22:22:07.449860,0 days 00:00:55.349270,dart,0.4009268018130326,229,0.5502892288719218,False,0.00053391225749571,77,10,1968,67,0.19089051517035002,1.407222530575723e-05,0.6155322459927688,COMPLETE,0.0
104,104,0.0,2024-01-25 23:01:50.175488,2024-01-25 23:02:22.389795,0 days 00:00:32.214307,dart,0.7841124311710804,51,0.8963206865703349,False,0.0011864076091761783,160,5,2483,115,8.594180463396456e-08,1.4976203342249028e-05,0.32917500061252375,COMPLETE,0.0
406,406,0.0,2024-01-26 01:54:57.834688,2024-01-26 01:55:56.367111,0 days 00:00:58.532423,dart,0.7688785081695799,68,0.7244042577456481,False,0.001702160687190577,103,8,2836,120,9.130605916117299e-08,0.0015660090373427022,0.3393775862623858,COMPLETE,0.0
345,345,0.0,2024-01-26 01:21:58.371023,2024-01-26 01:22:16.787445,0 days 00:00:18.416422,dart,0.4480579697360202,58,0.7604529873673512,False,0.002701947522185751,109,4,1844,110,0.00011584130689696602,1.7735875660575481e-06,0.31048871102115183,COMPLETE,0.0
30,30,0.0,2024-01-25 22:17:54.595306,2024-01-25 22:18:24.463140,0 days 00:00:29.867834,dart,0.46860219767377387,185,0.8671465577058781,False,0.011364957058138178,51,6,2027,24,1.8191858945170776e-08,0.0005775263627367451,0.4841093278844617,COMPLETE,0.0
28,28,0.0,2024-01-25 22:16:14.889568,2024-01-25 22:17:11.716670,0 days 00:00:56.827102,dart,0.5600857318416382,137,0.6907785138712811,False,0.0012698911856515083,72,7,2615,52,0.6113622551524341,3.508183698967777e-06,0.7446873107210301,COMPLETE,0.0
26,26,0.0,2024-01-25 22:15:20.730420,2024-01-25 22:15:38.893320,0 days 00:00:18.162900,dart,0.6913193391448829,107,0.6696486141400815,True,0.006698865958036898,160,4,1537,36,0.000643274558006246,0.0009660324631580994,0.8397778494815632,COMPLETE,0.0
